Title,name,url,address
"Sports, Dance, Gymnastics",Go Kids,https://www.123gokids.com/register-today,"is a sports and physical activity program for ages 18 months-9 years old.   offers children the ability to develop a love for an active lifestyle through an introduction into a variety of sports such as; soccer, football, basketball, tennis, baseball, hockey, and track and field. Additionally,  offers school break camps and additional classes for school aged children including; LEGO Club, Strong Kids, and Just for Kicks.  works to meet each child where they are at to instill a love for being active."
"Sports, Dance, Gymnastics",Locations in Saratoga and Clifton Park,https://www.facebook.com/123GoKids/,Locations in Saratoga and Clifton Park
"Sports, Dance, Gymnastics",Adirondack Sports Complex,https://www.adirondacksportscomplex.com/,"326 Sherman Avenue, Queensbury, NY 12804"
"Sports, Dance, Gymnastics",Afrim’s Sports,http://www.afrimsports.com/,Multiple Locations
"Sports, Dance, Gymnastics",Amazing Athletes of the Capital Region,https://amazingathletes.com/,none
"Sports, Dance, Gymnastics",Athletic Haven,https://athletichaven.org/,none
"Sports, Dance, Gymnastics",Chase Sports,http://chasesportscomplex.com/home/,"22 Hudson Falls Road, South Glens Falls, NY 12803"
"Sports, Dance, Gymnastics",Fitness Connect at the Ciccotti Center,https://www.ciccotticenter.org/,"30 Aviation Rd, Albany, NY 12205"
"Sports, Dance, Gymnastics",Hockey Hut Training Center,http://myhockeyhut.com/,"1535 Crescent Rd, Clifton Park, NY 12065"
"Sports, Dance, Gymnastics",Hudson Valley Sportsdome,http://hudsonvalleysportsdome.com/,"240 Milton Turnpike, Milton, NY 12547"
"Sports, Dance, Gymnastics",Impact Athletics,https://www.facebook.com/impacthalfmoon,"390 NY-146, Halfmoon, NY 12065"
"Sports, Dance, Gymnastics",Perfect Game Sports,https://perfectgamesports.org/,"950 Route 9, Castleton, NY 12033"
"Sports, Dance, Gymnastics",Rugby NY,https://www.rugbyny.org/,none
"Sports, Dance, Gymnastics",Schenectady JCC,http://www.schenectadyjcc.org/,"2565 Balltown Rd, Schenectady, NY 12309"
"Sports, Dance, Gymnastics",Sidney Albert Albany JCC,http://www.albanyjcc.org/,"340 Whitehall Rd, Albany, NY 12208"
"Sports, Dance, Gymnastics",Sportime,https://www.sportimeny.com/schenectady,"2699 Curry Road, Schenectady, NY 12303"
"Sports, Dance, Gymnastics",Troy Youth Association Inc. & CYO,https://www.leaguelineup.com/welcome.asp?url=troycyoyouth,none
"Sports, Dance, Gymnastics",Upstate Premier Sports,http://upstatepremiersports.com/,"1903 Maxon Road Ext, Schenectady, NY 12308"
"Sports, Dance, Gymnastics",YMCA (Capital District),http://cdymca.org/,Multiple locations
"Sports, Dance, Gymnastics",YMCA Saratoga Regional,https://srymca.org/,Multiple Locations
"Sports, Dance, Gymnastics",Click here to visit Beestera Soccer Training’s website.,https://www.beesterasoccertraining.com/,Click here to visit Beestera Soccer Training’s website.
"Sports, Dance, Gymnastics",Adirondack Sports Complex,https://www.adirondacksportscomplex.com/,none
"Sports, Dance, Gymnastics",Albany Youth Soccer,http://www.albanyyouthsoccer.org/,none
"Sports, Dance, Gymnastics",Afrim’s Sports,http://www.afrimsports.com/,none
"Sports, Dance, Gymnastics",Averill Park Youth Soccer League,http://www.averillparkyouthsoccer.com/,none
"Sports, Dance, Gymnastics",Ballston Spa Soccer Club,https://www.facebook.com/BallstonSpaSoccerClub,none
"Sports, Dance, Gymnastics",Bethlehem Soccer Club,http://www.bscny.org/site/,none
"Sports, Dance, Gymnastics",Brunswick Soccer Club,http://www.brunswicksoccer.org/,none
"Sports, Dance, Gymnastics",Capital District Youth Soccer League,http://www.cdysl.org/,none
"Sports, Dance, Gymnastics",Clifton Park Soccer Club,https://www.facebook.com/cliftonparksoccer,none
"Sports, Dance, Gymnastics",Colonie Soccer Club,https://www.facebook.com/coloniesoccerclub,none
"Sports, Dance, Gymnastics",Corinth Youth Soccer,https://www.facebook.com/Corinth-Youth-Soccer-125671350808692,none
"Sports, Dance, Gymnastics",Fifty Football Club,https://fiftyfc.com/,none
"Sports, Dance, Gymnastics",Greenbush Soccer Club,https://www.facebook.com/greenbushsoccer,none
"Sports, Dance, Gymnastics",Guilderland Youth Sports Programs,https://www.townofguilderland.org/parks-recreation/pages/youth-sports-organizations,none
"Sports, Dance, Gymnastics",Latham Circle Soccer Club,https://www.facebook.com/lcscsaints,none
